"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
3868,"Animalia","Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa stagnatilis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Tringa stagnatilis","(Bechstein, 1803)","accepted"
3869,"Animalia","Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa nebularia","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Tringa nebularia","(Gunnerus, 1767)","accepted"
3870,"Animalia","Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa ochropus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Tringa ochropus","Linnaeus, 1758","accepted"
3871,"Animalia","Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa glareola","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Tringa glareola","Linnaeus, 1758","accepted"
3872,"Animalia","Chordata","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Actitis hypoleucos","(Linnaeus, 1758)","accepted"
3873,"Animalia","Chordata","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Arenaria interpres","(Linnaeus, 1758)","accepted"
3874,"Animalia","Chordata","Charadriiformes","Phalaropodidae","Phalaropus","Phalaropus fulicaria","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Phalaropus fulicarius","(Linnaeus, 1758)","unaccepted"
3875,"Animalia","Chordata","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius pomarinus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Stercorarius pomarinus","(Temminck, 1815)","accepted"
3876,"Animalia","Chordata","Charadriiformes","Stercorariidae","Catharacta","Catharacta skua","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Stercorarius skua","Brünnich, 1764","unaccepted"
3877,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus cirrocephalus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Larus cirrocephalus","Vieillot, 1818","accepted"
3878,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus ridibundus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Larus ridibundus","Linnaeus, 1766","accepted"
3879,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus genei","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Chroicocephalus genei","Brème, 1839","unaccepted"
3880,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus dominicanus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Larus dominicanus","Lichtenstein, 1823","accepted"
3881,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Larus fuscus","Linnaeus, 1758","accepted"
3882,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna nilotica","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Gelochelidon nilotica","Gmelin, 1789","unaccepted"
3883,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna caspia","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Hydroprogne caspia","Pallas, 1770","unaccepted"
3884,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna maxima","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna maxima","Boddaert, 1783","accepted"
3885,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna bengalensis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna bengalensis","Lesson, 1831","accepted"
3886,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna sandvicensis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna sandvicensis","Latham, 1787","accepted"
3887,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna dougallii","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna dougallii","Montagu, 1813","accepted"
3888,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna hirundo","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna hirundo","Linnaeus, 1758","accepted"
3889,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna paradisaea","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sterna paradisaea","Pontoppidan, 1763","accepted"
3890,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna fuscata","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Onychoprion fuscatus","Linnaeus, 1766","unaccepted"
3891,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna albifrons","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sternula albifrons","Pallas, 1764","unaccepted"
3892,"Animalia","Chordata","Charadriiformes","Laridae","Chlidonias","Chlidonias hybrida","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Chlidonias hybrida","(Pallas, 1811)","accepted"
3893,"Animalia","Chordata","Charadriiformes","Laridae","Chlidonias","Chlidonias niger","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Chlidonias niger","(Linnaeus, 1758)","accepted"
3894,"Animalia","Chordata","Charadriiformes","Laridae","Chlidonias","Chlidonias leucopterus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Chlidonias leucopterus","(Temminck, 1815)","accepted"
3895,"Animalia","Chordata","Columbiformes","Columbidae","Turtur","Turtur afer","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Turtur afer","(Linnaeus, 1766)","accepted"
3896,"Animalia","Chordata","Columbiformes","Columbidae","Oena","Oena capensis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Oena capensis","(Linnaeus, 1766)","accepted"
3897,"Animalia","Chordata","Columbiformes","Columbidae","Streptopelia","Streptopelia semitorquata","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Streptopelia semitorquata","(Rüppell, 1837)","accepted"
3898,"Animalia","Chordata","Cuculiformes","Cuculidae","Ceuthmochares","Ceuthmochares aereus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Ceuthmochares aereus","(Vieillot, 1817)","accepted"
3899,"Animalia","Chordata","Strigiformes","Tytonidae","Tyto","Tyto alba","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Tyto alba","(Scopoli, 1769)","accepted"
3900,"Animalia","Chordata","Strigiformes","Strigidae","Scotopelia","Scotopelia peli","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Scotopelia peli","(Bonaparte, 1850)","accepted"
3901,"Animalia","Chordata","Apodiformes","Apodidae","Cypsiurus","Cypsiurus parvus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Cypsiurus parvus","(Lichtenstein, 1823)","accepted"
3902,"Animalia","Chordata","Apodiformes","Apodidae","Apus","Apus apus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Apus apus","(Linnaeus, 1758)","accepted"
3903,"Animalia","Chordata","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle maxima","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Megaceryle maxima","(Pallas, 1769)","accepted"
3904,"Animalia","Chordata","Coraciiformes","Alcedinidae","Ceryle","Ceryle rudis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Ceryle rudis","(Linnaeus, 1758)","accepted"
3905,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops pusillus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Merops pusillus","Müller, 1776","accepted"
3906,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops albicollis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Merops albicollis","Vieillot, 1817","accepted"
3907,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops persicus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Merops persicus","Pallas, 1773","accepted"
3908,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops apiaster","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Merops apiaster","Linnaeus, 1758","accepted"
3909,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops nubicus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Merops nubicus","Gmelin, 1788","accepted"
3910,"Animalia","Chordata","Coraciiformes","Upupidae","Upupa","Upupa epops","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Upupa epops","Linnaeus, 1758","accepted"
3911,"Animalia","Chordata","Piciformes","Picidae","Jynx","Jynx torquilla","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Jynx torquilla","Linnaeus, 1758","accepted"
3912,"Animalia","Chordata","Passeriformes","Alaudidae","Galerida","Galerida cristata","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Galerida cristata","(Linnaeus, 1758)","accepted"
3913,"Animalia","Chordata","Passeriformes","Hirundinidae","Riparia","Riparia paludicola","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Riparia paludicola","(Vieillot, 1817)","accepted"
3914,"Animalia","Chordata","Passeriformes","Hirundinidae","Riparia","Riparia riparia","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Riparia riparia","(Linnaeus, 1758)","accepted"
3915,"Animalia","Chordata","Passeriformes","Hirundinidae","Hirundo","Hirundo daurica","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Cecropis daurica","Linnaeus, 1771","unaccepted"
3916,"Animalia","Chordata","Passeriformes","Hirundinidae","Hirundo","Hirundo smithii","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Hirundo smithii","Leach, 1818","accepted"
3917,"Animalia","Chordata","Passeriformes","Hirundinidae","Hirundo","Hirundo rustica","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Hirundo rustica","Linnaeus, 1758","accepted"
3918,"Animalia","Chordata","Passeriformes","Hirundinidae","Delichon","Delichon urbicum","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Delichon urbicum","(Linnaeus, 1758)","accepted"
3919,"Animalia","Chordata","Passeriformes","Motacillidae","Motacilla","Motacilla flava","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Motacilla flava","Linnaeus, 1758","accepted"
3920,"Animalia","Chordata","Passeriformes","Motacillidae","Motacilla","Motacilla alba","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Motacilla alba","Linnaeus, 1758","accepted"
3921,"Animalia","Chordata","Passeriformes","Motacillidae","Anthus","Anthus trivialis","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Anthus trivialis","(Linnaeus, 1758)","accepted"
3922,"Animalia","Chordata","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Pycnonotus barbatus","(Desfontaine, 1789)","accepted"
3923,"Animalia","Chordata","Passeriformes","Muscicapidae","Luscinia","Luscinia megarhynchos","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Luscinia megarhynchos","Brehm, 1831","accepted"
3924,"Animalia","Chordata","Passeriformes","Muscicapidae","Saxicola","Saxicola rubetra","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Saxicola rubetra","(Linnaeus, 1758)","accepted"
3925,"Animalia","Chordata","Passeriformes","Muscicapidae","Oenanthe","Oenanthe oenanthe","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Oenanthe oenanthe","(Linnaeus, 1758)","accepted"
3926,"Animalia","Chordata","Passeriformes","Sylviidae","Acrocephalus","Acrocephalus scirpaceus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Acrocephalus scirpaceus","(Hermann, 1804)","accepted"
3927,"Animalia","Chordata","Passeriformes","Acrocephalidae","Hippolais","Hippolais polyglotta","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Hippolais polyglotta","(Vieillot, 1817)","accepted"
3928,"Animalia","Chordata","Passeriformes","Acrocephalidae","Hippolais","Hippolais icterina","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Hippolais icterina","(Vieillot, 1817)","accepted"
3929,"Animalia","Chordata","Passeriformes","Sylviidae","Phylloscopus","Phylloscopus trochilus","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Phylloscopus trochilus","(Linnaeus, 1758)","accepted"
3930,"Animalia","Chordata","Passeriformes","Sylviidae","Phylloscopus","Phylloscopus collybita","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Phylloscopus collybita","(Vieillot, 1817)","accepted"
3931,"Animalia","Chordata","Passeriformes","Sylviidae","Sylvia","Sylvia atricapilla","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Sylvia atricapilla","(Linnaeus, 1758)","accepted"
3932,"Animalia","Chordata","Passeriformes","Muscicapidae","Muscicapa","Muscicapa striata","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Muscicapa striata","(Pallas, 1764)","accepted"
3933,"Animalia","Chordata","Passeriformes","Muscicapidae","Ficedula","Ficedula hypoleuca","-16.083333","11.25","2004",NA,NA,"Marine Bird","0","0",NA,"Dodman, T., Barlow, C., Sá, J. & Robertson, P. 2004. Zonas Importantes para as Aves na Guiné-Bissau / Important Bird Areas in Guinea-Bissau","Ficedula hypoleuca","(Pallas, 1764)","accepted"
