"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","speciesAccepted","authority","status"
2132,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.552032","19.374098","2018","2","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795851417","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2133,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.554222","19.376429","2018","2","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795903581","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2134,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.554874","19.369661","2018","2","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795890257","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2135,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.554684","19.359725","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796728583","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2136,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.551616","19.347076","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795897617","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2137,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.540839","19.343207","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796755576","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2138,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.53498","19.369831","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796809615","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2139,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.534955","19.370802","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796750439","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2140,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.534028","19.370835","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795868543","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2141,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.53453","19.370927","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795894503","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2142,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.534306","19.371007","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795897632","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2143,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.5343","19.37098","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795897634","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2144,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.534443","19.371148","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796797681","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2145,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.53494","19.370628","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796792603","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2146,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.537451","19.369105","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796793686","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2147,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.535635","19.369435","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796750450","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2148,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.535914","19.370309","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795865438","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2149,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.535816","19.370249","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796684713","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2150,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.54049","19.351366","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796750462","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2151,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.540134","19.358574","2018","2","15","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796797698","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2152,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.539314","19.357938","2018","2","16","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796750466","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2153,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.580877","19.360085","2018","2","16","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795881542","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2154,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.525014","19.360726","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795874841","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2155,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.477617","19.407598","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796760825","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2156,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.451889","19.466114","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796760827","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2157,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.490921","19.581396","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795913994","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2158,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.492079","19.644645","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795891918","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2159,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.48797","19.64709","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796818013","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2160,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.487796","19.644262","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795935034","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2161,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.489444","19.644358","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795874857","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2162,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.490497","19.644033","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796760836","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2163,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.491949","19.644561","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796818020","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2164,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.50669","19.680312","2018","3","19","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796803026","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
